Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
58,29,30,4,3.81816,2.19782,1,41,2000,1
58,54,46,2,7.84372,1.69306,1,41,100,0
58,55,65,2,5.498105,1.85161,2,45,2000,1
58,46,32,0,4.67337,5.15627,2,45,100,0
58,56,48,1,4.54315,1.721025,2,45,100,0
58,38,52,6,5.040615,1.86789,2,45,2000,1
58,54,43,3,4.92081,1.524605,2,45,100,0
58,59,60,2,3.721735,1.559275,2,45,2000,1
58,41,42,2,6.1652,1.792825,2,45,100,0
58,54,54,6,5.53111,1.534465,2,45,2000,1
58,34,24,7,4.093755,2.87071,2,45,100,0
58,32,36,6,4.200405,1.499715,2,45,2000,1
58,41,45,4,5.968505,4.43819,2,45,2000,1
58,36,34,3,6.90953,1.988365,2,45,100,0
58,57,48,2,4.081505,1.675405,2,45,100,0
58,41,51,4,6.75849,4.21624,2,45,2000,1
58,30,35,5,6.77496,2.61488,2,45,2000,1
58,41,37,4,5.002145,1.6711,2,45,100,0
58,53,42,3,4.546525,1.77522,2,45,100,0
58,38,41,6,4.37261,2.914365,2,45,2000,1
58,60,55,3,5.67281,1.361125,2,45,100,0
58,32,39,6,4.11734,1.817285,2,45,2000,1
58,42,42,2,4.927185,2.60346,2,45,100,0
58,55,61,3,3.483735,1.487245,2,45,2000,1
58,38,45,3,5.514365,1.818915,2,45,2000,1
58,58,49,2,3.723485,1.86778,2,45,100,0
58,39,44,7,5.373445,1.841925,2,45,2000,1
58,58,45,3,8.95587,2.32192,2,45,100,0
58,35,37,7,2.79779,1.96493,2,45,2000,1
58,54,50,2,5.165605,1.545695,2,45,100,0
58,60,58,2,3.6881,2.468075,2,45,100,0
58,30,33,8,4.049135,2.015315,2,45,2000,1
58,55,63,4,4.072255,2.642205,2,45,2000,1
58,58,57,3,4.2207,3.01135,2,45,100,0
58,53,43,3,8.753475,5.41028,2,45,100,0
58,39,42,4,7.7855,4.82062,2,45,2000,1
58,44,49,5,6.878275,2.80168,2,45,100,0
58,58,60,4,2.99011,3.5623,2,45,2000,1
58,59,62,3,3.301915,1.55866,2,45,2000,1
58,57,54,1,4.81042,1.582385,2,45,100,0
58,56,60,5,2.66356,2.65513,2,45,2000,1
58,60,57,2,4.62716,1.96427,2,45,100,0
58,41,44,8,3.669515,1.65824,3,46,2000,1
58,59,49,2,4.630745,2.395295,3,46,100,0
58,47,42,3,4.47947,1.82863,3,46,100,0
58,57,58,5,4.827645,1.72067,3,46,2000,1
58,48,56,6,4.82466,2.789275,3,46,2000,1
58,46,46,3,6.381955,1.54804,3,46,100,0
58,43,39,6,4.07399,2.37044,3,46,100,0
58,49,60,6,3.6712,3.55394,3,46,2000,1
58,36,37,6,4.00356,2.22184,3,46,2000,1
58,51,45,4,4.13391,1.8699,3,46,100,0
58,47,54,5,3.84599,5.31201,3,46,2000,1
58,46,35,3,6.25347,2.256915,3,46,100,0
58,47,59,3,4.00169,2.25952,3,46,2000,1
58,39,34,3,3.639495,2.239585,3,46,100,0
58,60,61,6,4.30335,1.79299,3,46,2000,1
58,31,25,7,3.738145,3.073395,3,46,100,0
58,37,38,8,3.51485,1.61964,3,46,2000,1
58,38,29,7,3.20469,1.53293,3,46,100,0
58,58,47,5,5.33924,2.037445,3,46,100,0
58,43,52,4,2.93116,1.959885,3,46,2000,1
58,50,37,7,4.104045,1.693845,3,46,100,0
58,57,55,4,4.653395,3.134375,3,46,2000,1
58,32,34,8,3.08106,2.529065,3,46,2000,1
58,39,32,7,3.78536,1.997765,3,46,100,0
58,34,30,4,4.90518,2.274065,3,46,100,0
58,42,45,6,4.572885,1.916595,3,46,2000,1
58,35,28,3,7.24212,1.888515,3,46,100,0
58,37,50,6,3.724945,1.64118,3,46,2000,1
58,56,59,7,8.59973,4.685405,3,46,2000,1
58,43,37,4,7.67113,2.063345,3,46,100,0
58,37,34,6,3.88917,2.016165,3,46,100,0
58,47,56,3,3.526335,1.55715,3,46,2000,1
58,37,45,7,3.116375,1.81775,3,46,2000,1
58,50,48,2,3.8673,1.757585,3,46,100,0
58,41,50,2,4.420985,2.03804,3,46,2000,1
58,39,43,3,6.75831,1.755055,3,46,100,0
58,42,44,2,4.78389,1.78024,3,46,100,0
58,44,51,4,3.501575,2.432845,3,46,2000,1
58,37,43,6,4.881565,1.89091,3,46,2000,1
58,52,46,5,4.88769,1.73042,3,46,100,0
58,47,39,3,4.046845,1.51193,4,49,100,0
58,61,64,6,2.955435,1.56148,4,49,2000,1
58,59,62,5,2.83435,1.40848,4,49,2000,1
58,40,40,6,3.810505,1.85473,4,49,100,0
58,37,38,7,3.53234,1.65713,4,49,100,0
58,54,56,7,3.31929,1.694375,4,49,2000,1
58,56,45,4,4.384685,1.592975,4,49,100,0
58,54,60,6,2.69676,1.805015,4,49,2000,1
58,35,44,6,6.13451,2.629765,4,49,2000,1
58,53,49,1,4.713065,2.17495,4,49,100,0
58,41,39,2,5.978745,2.208375,4,49,100,0
58,64,65,3,2.65562,1.54599,4,49,2000,1
58,36,48,4,6.345855,2.14817,4,49,2000,1
58,45,37,7,3.87001,2.79027,4,49,100,0
58,54,42,3,4.077145,2.468405,4,49,100,0
58,64,63,3,5.00892,1.646735,4,49,2000,1
58,53,36,2,5.139505,2.690255,4,49,100,0
58,35,38,7,4.07775,2.121965,4,49,2000,1
58,51,59,5,2.927875,1.8773,4,49,2000,1
58,62,37,2,4.43008,1.447725,4,49,100,0
58,63,62,6,4.110785,1.580775,4,49,2000,1
58,52,54,4,5.311315,2.5446,4,49,100,0
58,60,57,3,7.839625,2.11294,4,49,100,0
58,42,47,6,2.82639,1.665695,4,49,2000,1
58,42,45,6,3.53183,1.49631,4,49,100,0
58,60,60,7,2.76281,1.916305,4,49,2000,1
58,60,65,3,3.44975,1.988455,4,49,2000,1
58,64,46,1,4.608455,1.53415,4,49,100,0
58,60,59,2,3.176405,1.46045,4,49,2000,1
58,42,34,5,5.4614,1.581175,4,49,100,0
58,49,38,4,3.92751,1.51999,4,49,100,0
58,54,50,5,3.930465,1.43004,4,49,2000,1
58,36,46,6,3.466255,3.945915,4,49,2000,1
58,34,34,6,5.562235,2.024465,4,49,100,0
58,34,46,7,4.446495,1.71727,4,49,2000,1
58,48,49,3,3.234925,1.73057,4,49,100,0
58,58,50,2,3.250165,1.633465,4,49,100,0
58,37,53,3,3.610225,3.541545,4,49,2000,1
58,47,44,3,4.429455,1.789065,4,49,100,0
58,40,48,4,2.718355,1.54139,4,49,2000,1
58,38,37,1,4.439575,2.014765,5,34,100,0
58,36,46,5,3.30185,1.65496,5,34,2000,1
58,21,23,3,5.106435,1.55721,5,34,100,0
58,26,39,6,2.947645,2.086505,5,34,2000,1
58,43,45,3,4.399675,1.43542,5,34,100,0
58,35,46,3,4.474355,2.431455,5,34,2000,1
58,21,24,6,4.684625,1.667585,5,34,100,0
58,37,39,4,5.266995,5.354335,5,34,2000,1
58,38,40,2,7.643665,1.67133,5,34,100,0
58,48,52,3,3.496435,2.640305,5,34,2000,1
58,44,48,3,4.29849,3.563,5,34,2000,1
58,42,33,5,6.610715,3.44156,5,34,100,0
58,27,27,7,6.910175,2.985455,5,34,100,0
58,48,48,3,5.43864,1.644605,5,34,2000,1
58,49,39,1,4.279855,2.111315,5,34,100,0
58,19,28,8,3.509455,1.80213,5,34,2000,1
58,38,41,4,3.096495,1.68153,5,34,2000,1
58,47,36,3,4.46163,2.482905,5,34,100,0
58,22,29,6,4.016015,5.356115,5,34,2000,1
58,26,33,3,6.500545,1.49459,5,34,100,0
58,40,39,2,3.73095,1.900385,5,34,100,0
58,47,53,2,4.09305,1.42518,5,34,2000,1
58,48,45,2,4.507905,2.14604,5,34,100,0
58,41,42,4,3.708515,1.668645,5,34,2000,1
58,28,21,4,3.64847,2.06193,5,34,100,0
58,49,48,4,4.33087,3.773395,5,34,2000,1
58,23,24,5,4.121395,1.739305,5,34,100,0
58,37,37,6,4.598765,2.087945,5,34,2000,1
58,24,30,6,4.42926,1.76802,5,34,2000,1
58,29,29,5,3.501875,1.54775,5,34,100,0
58,22,25,6,3.58346,1.569375,5,34,100,0
58,20,27,8,4.24093,3.256415,5,34,2000,1
58,22,25,7,3.61436,1.92578,5,34,100,0
58,28,32,6,3.477585,3.57421,5,34,2000,1
58,48,36,3,5.95649,2.04786,5,34,100,0
58,49,49,3,3.276835,2.333255,5,34,2000,1
58,25,30,3,6.059975,3.81892,5,34,2000,1
58,36,34,2,8.00861,1.780115,5,34,100,0
58,34,43,4,4.228885,2.821605,5,34,2000,1
58,27,30,3,7.356225,4.06796,5,34,100,0
58,30,35,8,3.016575,1.852025,6,35,2000,1
58,50,39,2,3.8935,7.27753,6,35,100,0
58,37,43,4,7.94822,7.388665,6,35,2000,1
58,20,24,8,4.208835,7.38758,6,35,100,0
58,30,35,7,6.243925,4.52182,6,35,100,0
58,24,36,6,5.57983,5.29769,6,35,2000,1
58,22,24,7,9.56566,1.80188,6,35,100,0
58,25,35,4,4.245875,2.062435,6,35,2000,1
58,38,37,2,4.155855,2.456665,6,35,100,0
58,49,48,2,3.470675,1.63027,6,35,2000,1
58,49,46,3,3.539545,2.158205,6,35,100,0
58,25,30,4,4.366555,1.85245,6,35,2000,1
58,34,37,2,3.99217,1.939615,6,35,100,0
58,25,33,5,4.749365,1.900875,6,35,2000,1
58,47,44,6,2.865135,3.685635,6,35,2000,1
58,32,28,6,7.302445,3.588775,6,35,100,0
58,33,36,4,5.853415,3.376755,6,35,100,0
58,38,40,5,2.5052,4.56033,6,35,2000,1
58,23,31,7,3.596495,3.72175,6,35,2000,1
58,23,26,3,4.162525,1.336165,6,35,100,0
58,28,34,6,4.132865,1.631785,6,35,2000,1
58,24,28,6,6.102345,1.87916,6,35,100,0
58,27,32,7,6.43334,3.46209,6,35,2000,1
58,27,30,7,6.113855,2.60287,6,35,100,0
58,48,39,4,5.92992,2.84894,6,35,100,0
58,38,41,3,3.86844,2.18349,6,35,2000,1
58,38,42,4,2.88009,1.606105,6,35,2000,1
58,21,23,5,4.031015,1.69224,6,35,100,0
58,22,27,3,3.80269,4.660455,6,35,100,0
58,27,32,7,4.539185,4.23696,6,35,2000,1
58,45,37,4,5.238525,1.7278,6,35,100,0
58,32,40,4,5.79284,2.62791,6,35,2000,1
58,22,29,7,3.470765,2.786645,6,35,100,0
58,21,28,8,4.287825,4.00874,6,35,2000,1
58,20,23,8,3.301785,1.924875,6,35,2000,1
58,36,37,4,3.859375,1.38479,6,35,100,0
58,44,36,2,6.08498,5.444835,6,35,100,0
58,30,39,2,6.72005,1.497395,6,35,2000,1
58,37,44,3,4.02959,1.496635,6,35,2000,1
58,23,25,6,3.365725,1.70559,6,35,100,0
59,29,30,0,2.676,2.096,1,35,2000,1
59,45,55,0,3.038,4.238,1,35,100,0
59,21,50,0,3.74,1.835,1,35,100,0
59,27,35,0,3.832,1.77,1,35,2000,1
59,21,20,3,2.513,33.44,1,35,2000,1
59,43,40,0,5.609,3.809,1,35,100,0
59,26,55,1,3.953,2.362,1,35,100,0
59,21,35,0,4.378,74.425,1,35,2000,1
59,48,55,2,2.929,1.437,1,35,100,0
59,35,45,1,2.994,1.67,1,35,2000,1
59,25,30,3,2.437,4.487,1,35,2000,1
59,49,37,1,4.028,1.763,1,35,100,0
59,38,45,0,2.893,2.61,1,35,100,0
59,22,32,0,2.766,2.002,1,35,2000,1
59,30,45,0,3.339,68.735,1,35,2000,1
59,44,55,0,3.653,1.84,1,35,100,0
59,39,50,0,5.064,2.864,1,35,100,0
59,37,55,0,2.889,4.519,1,35,2000,1
59,35,NaN,0,NaN,19.016,1,35,100,0
59,50,58,0,6.606,2.877,1,35,2000,1
59,27,25,0,3.42,1.754,1,35,100,0
59,43,50,0,3.165,2.199,1,35,2000,1
59,37,45,0,3.687,3.028,1,35,100,0
59,22,30,0,2.671,1.9,1,35,2000,1
59,30,35,0,2.829,1.712,1,35,100,0
59,45,55,0,2.936,1.459,1,35,2000,1
59,23,33,0,4.846,1.921,1,35,100,0
59,22,30,0,2.518,1.9,1,35,2000,1
59,22,23,0,3.295,1.708,1,35,2000,1
59,31,33,0,2.868,2.161,1,35,100,0
59,47,58,0,3.547,1.84,1,35,2000,1
59,37,57,0,3.924,1.906,1,35,100,0
59,41,33,0,3.513,1.552,1,35,100,0
59,26,30,0,2.599,8.543,1,35,2000,1
59,50,58,0,3.217,2.65,1,35,2000,1
59,49,33,0,7.752,3.022,1,35,100,0
59,37,NaN,0,NaN,36.27,1,35,2000,1
59,49,50,0,5.672,5.509,1,35,100,0
59,25,50,0,2.543,35.749,1,35,2000,1
59,39,58,0,3.327,1.69,1,35,100,0
59,34,45,0,1.953,1.417,2,34,2000,1
59,35,50,0,2.422,2.55,2,34,100,0
59,21,25,0,2.878,2.223,2,34,100,0
59,28,40,0,2.377,2.074,2,34,2000,1
59,32,40,0,2.107,6.473,2,34,2000,1
59,40,35,0,2.276,4.71,2,34,100,0
59,30,40,0,1.936,1.612,2,34,2000,1
59,48,42,0,2.263,1.468,2,34,100,0
59,34,45,0,1.633,2.395,2,34,2000,1
59,27,32,0,4.059,1.682,2,34,100,0
59,44,51,0,2.71,2.524,2,34,2000,1
59,22,40,0,3.115,1.62,2,34,100,0
59,43,55,0,1.513,1.613,2,34,2000,1
59,30,33,0,2.779,2.221,2,34,100,0
59,43,49,0,7.17,2.328,2,34,100,0
59,27,30,0,2.224,1.996,2,34,2000,1
59,42,45,0,2.492,2.262,2,34,100,0
59,47,55,0,1.337,1.787,2,34,2000,1
59,35,44,0,3.446,2.608,2,34,100,0
59,29,41,0,2.063,135.666,2,34,2000,1
59,19,30,0,3.063,2.488,2,34,2000,1
59,23,NaN,0,NaN,54.323,2,34,100,0
59,23,25,0,3.257,1.737,2,34,100,0
59,23,33,2,3.407,2.111,2,34,2000,1
59,31,45,3,3.117,2.478,2,34,2000,1
59,45,30,0,5.633,1.811,2,34,100,0
59,49,45,0,4.158,11.786,2,34,100,0
59,47,55,0,2.854,3.284,2,34,2000,1
59,19,25,2,3.765,3.207,2,34,2000,1
59,20,NaN,0,NaN,28.363,2,34,100,0
59,23,35,0,3.323,2.303,2,34,100,0
59,32,40,0,3.541,2.342,2,34,2000,1
59,22,20,0,2.79,2.005,2,34,2000,1
59,22,30,0,4.64,1.854,2,34,100,0
59,39,45,0,2.807,1.702,2,34,2000,1
59,24,35,0,3.54,1.942,2,34,100,0
59,32,45,0,3.154,2.22,2,34,2000,1
59,44,55,0,3.177,1.851,2,34,100,0
59,30,35,0,2.919,1.928,2,34,2000,1
59,27,32,0,3.055,1.851,2,34,100,0
59,59,60,0,2.875,21.047,3,47,2000,1
59,38,55,0,5.116,2.146,3,47,100,0
59,53,65,2,3.091,1.983,3,47,100,0
59,48,60,0,4.018,2.636,3,47,2000,1
59,40,50,0,3.995,1.765,3,47,100,0
59,54,50,0,3.784,1.836,3,47,2000,1
59,61,60,0,6.056,2.065,3,47,100,0
59,45,55,2,2.89,1.859,3,47,2000,1
59,62,65,1,3.35,36.76,3,47,2000,1
59,35,39,1,6.905,1.825,3,47,100,0
59,36,35,0,3.204,1.368,3,47,100,0
59,49,50,1,3.173,2.554,3,47,2000,1
59,53,39,0,4.178,1.921,3,47,100,0
59,32,50,0,3.047,7.156,3,47,2000,1
59,43,55,0,3.584,2.083,3,47,100,0
59,44,50,0,2.953,4.446,3,47,2000,1
59,45,55,0,3.604,1.901,3,47,2000,1
59,43,40,0,3.539,2.225,3,47,100,0
59,38,40,0,2.776,2.398,3,47,2000,1
59,57,45,0,4.613,1.886,3,47,100,0
59,42,50,0,6.214,2.447,3,47,100,0
59,62,60,0,3.63,3.701,3,47,2000,1
59,59,55,0,3.943,1.713,3,47,100,0
59,40,45,0,2.785,96.896,3,47,2000,1
59,52,41,0,4.149,2.103,3,47,100,0
59,35,42,0,3.517,1.854,3,47,2000,1
59,36,45,0,3.786,2.493,3,47,2000,1
59,42,35,0,3.633,2.861,3,47,100,0
59,51,39,0,4.675,1.578,3,47,100,0
59,62,60,0,3.77,1.693,3,47,2000,1
59,54,NaN,0,NaN,157.456,3,47,100,0
59,49,60,0,5.013,1.908,3,47,2000,1
59,45,55,0,3.515,7.577,3,47,2000,1
59,39,30,0,6.232,2.006,3,47,100,0
59,34,40,0,2.922,109.661,3,47,2000,1
59,36,33,0,3.469,1.556,3,47,100,0
59,59,61,0,3.671,2.614,3,47,2000,1
59,56,60,0,3.286,2.182,3,47,100,0
59,36,50,0,3.521,2.133,3,47,2000,1
59,44,55,0,3.222,1.771,3,47,100,0
59,49,55,0,3.085,1.981,4,46,2000,1
59,46,60,1,5.096,3.92,4,46,100,0
59,41,NaN,0,NaN,5.053,4,46,2000,1
59,53,55,0,3.764,1.67,4,46,100,0
59,31,40,1,3.087,1.638,4,46,2000,1
59,58,50,1,7.543,2.173,4,46,100,0
59,34,55,1,4.446,1.628,4,46,100,0
59,51,NaN,1,NaN,2.328,4,46,2000,1
59,39,60,1,3.326,2.008,4,46,2000,1
59,57,62,2,3.905,3.249,4,46,100,0
59,47,50,0,5.996,2.773,4,46,100,0
59,46,61,0,6.084,1.808,4,46,2000,1
59,54,55,0,5.508,2.52,4,46,100,0
59,31,44,0,3.192,1.794,4,46,2000,1
59,45,40,0,4.548,1.528,4,46,2000,1
59,32,44,0,5.811,2.21,4,46,100,0
59,41,40,0,4.273,1.364,4,46,100,0
59,40,55,0,2.971,2.168,4,46,2000,1
59,34,45,0,4.099,1.559,4,46,100,0
59,51,60,0,3.454,1.96,4,46,2000,1
59,56,55,0,3.092,1.995,4,46,2000,1
59,41,44,0,2.89,1.326,4,46,100,0
59,31,55,0,6.586,1.692,4,46,100,0
59,53,61,2,3.04,3.054,4,46,2000,1
59,42,66,0,3.559,1.522,4,46,2000,1
59,48,50,0,3.159,3.651,4,46,100,0
59,50,50,0,3.183,2.779,4,46,100,0
59,54,60,0,3.232,1.859,4,46,2000,1
59,33,50,0,3.277,1.664,4,46,100,0
59,61,61,0,3.743,1.544,4,46,2000,1
59,33,55,0,3.465,1.435,4,46,2000,1
59,54,55,0,3.17,2.243,4,46,100,0
59,56,60,1,3.432,1.859,4,46,2000,1
59,48,60,0,4.284,1.918,4,46,100,0
59,56,50,0,3.977,1.623,4,46,2000,1
59,44,44,0,4.802,2.203,4,46,100,0
59,54,45,0,6.398,2.05,4,46,100,0
59,48,50,0,6.411,2.391,4,46,2000,1
59,54,55,0,3.226,1.595,4,46,2000,1
59,54,55,0,3.533,2.017,4,46,100,0
59,45,50,0,3.273,2.176,5,37,100,0
59,29,40,2,3.13,3.722,5,37,2000,1
59,38,40,2,3,1.734,5,37,100,0
59,39,40,1,3.036,1.935,5,37,2000,1
59,47,55,1,3.987,2.012,5,37,2000,1
59,42,50,1,3.913,1.771,5,37,100,0
59,42,45,2,6.218,1.772,5,37,100,0
59,26,41,1,3.023,1.401,5,37,2000,1
59,25,43,1,3.709,1.973,5,37,2000,1
59,29,41,1,3.466,2.027,5,37,100,0
59,48,40,1,2.713,2.095,5,37,100,0
59,43,52,0,6.707,1.502,5,37,2000,1
59,49,55,0,3.793,1.423,5,37,100,0
59,52,60,1,3.308,1.959,5,37,2000,1
59,39,45,1,3.624,1.909,5,37,2000,1
59,33,41,0,5.055,3.531,5,37,100,0
59,46,60,0,3.099,1.929,5,37,2000,1
59,22,55,0,3.188,1.829,5,37,100,0
59,28,40,1,3.091,2.83,5,37,100,0
59,24,25,1,2.775,1.656,5,37,2000,1
59,32,40,0,2.774,2.459,5,37,100,0
59,45,55,0,2.818,2.284,5,37,2000,1
59,42,50,0,3.184,1.594,5,37,100,0
59,24,40,0,3.454,1.741,5,37,2000,1
59,42,50,0,2.808,23.198,5,37,2000,1
59,29,40,0,6.232,2.495,5,37,100,0
59,45,55,0,2.785,2.358,5,37,2000,1
59,43,40,0,3.665,1.849,5,37,100,0
59,41,44,0,3.239,1.607,5,37,100,0
59,41,50,0,2.717,1.756,5,37,2000,1
59,26,39,0,3.562,3.131,5,37,100,0
59,36,41,0,3.533,37.069,5,37,2000,1
59,41,40,0,5.018,2.486,5,37,2000,1
59,52,40,0,3.617,2.054,5,37,100,0
59,47,49,0,4.697,2.068,5,37,100,0
59,35,40,0,3.176,2.124,5,37,2000,1
59,29,40,0,5.146,1.612,5,37,100,0
59,47,NaN,0,NaN,3.149,5,37,2000,1
59,46,40,0,3.607,2.116,5,37,100,0
59,32,41,0,3.112,2.069,5,37,2000,1
59,45,35,1,2.968,2.144,6,30,100,0
59,42,41,0,2.969,2.011,6,30,2000,1
59,27,42,0,3.273,1.356,6,30,2000,1
59,44,45,0,3.392,1.863,6,30,100,0
59,36,40,0,2.72,1.756,6,30,2000,1
59,24,30,0,3.614,2.647,6,30,100,0
59,31,35,0,3.533,2.27,6,30,2000,1
59,38,39,0,3.492,197.046,6,30,100,0
59,26,35,0,9.113,2.317,6,30,100,0
59,34,35,0,3.014,3.084,6,30,2000,1
59,38,40,0,5.563,2.03,6,30,100,0
59,28,NaN,0,NaN,3.431,6,30,2000,1
59,37,40,0,1.994,21.931,6,30,2000,1
59,40,40,0,5.896,3.049,6,30,100,0
59,34,40,0,6.892,2.383,6,30,100,0
59,28,40,0,2.817,2.048,6,30,2000,1
59,29,45,0,2.204,2.237,6,30,100,0
59,21,25,0,2.062,1.948,6,30,2000,1
59,26,35,0,3.742,1.315,6,30,100,0
59,18,20,3,1.361,2.168,6,30,2000,1
59,16,20,3,2,1.639,6,30,100,0
59,45,50,3,2.587,1.822,6,30,2000,1
59,44,55,1,2.13,1.506,6,30,100,0
59,17,25,2,1.849,4.252,6,30,2000,1
59,38,40,0,2.478,5.009,6,30,100,0
59,36,44,0,1.781,11.082,6,30,2000,1
59,15,15,0,3.234,1.701,6,30,2000,1
59,34,20,0,3.378,2.016,6,30,100,0
59,35,39,0,5.279,1.538,6,30,2000,1
59,42,41,0,3.03,1.87,6,30,100,0
59,18,32,0,6.451,2.281,6,30,2000,1
59,45,35,0,3.144,2.089,6,30,100,0
59,38,30,0,2.752,2.716,6,30,100,0
59,23,35,0,2.887,7.957,6,30,2000,1
59,17,32,0,4.19,2.769,6,30,2000,1
59,41,NaN,0,NaN,4.837,6,30,100,0
59,41,41,0,2.424,2.39,6,30,2000,1
59,41,42,0,2.483,1.687,6,30,100,0
59,29,25,0,2.984,2.381,6,30,100,0
59,34,30,0,1.904,1.815,6,30,2000,1
60,25,38,6,4.27256,2.229205,1,40,100,0
60,33,42,7,3.35529,3.50342,1,40,2000,1
60,54,53,2,4.017945,2.190695,1,40,100,0
60,28,36,5,2.843065,1.902395,1,40,2000,1
60,29,29,3,9.061325,2.88523,1,40,100,0
60,33,42,5,6.374325,1.588375,1,40,2000,1
60,27,25,6,3.71035,2.44831,1,40,2000,1
60,33,41,1,9.127735,2.830325,1,40,100,0
60,29,36,4,3.840515,2.42307,1,40,2000,1
60,25,27,2,4.47678,2.574095,1,40,100,0
60,53,66,4,3.471495,4.033925,1,40,2000,1
60,29,45,1,4.042445,3.987775,1,40,100,0
60,28,22,1,4.29484,17.656125,1,40,100,0
60,51,59,7,3.406275,1.970585,1,40,2000,1
60,33,40,5,3.694725,2.0022,1,40,2000,1
60,27,33,6,2.9987,2.51205,1,40,100,0
60,31,37,4,3.647045,1.963225,1,40,2000,1
60,30,33,1,5.1127,2.392035,1,40,100,0
60,47,36,4,4.91079,3.870765,1,40,100,0
60,28,28,4,5.17113,2.088055,1,40,2000,1
60,30,32,6,4.462615,1.612025,1,40,100,0
60,36,45,5,4.079015,1.50778,1,40,2000,1
60,46,47,6,4.313305,1.961525,1,40,100,0
60,42,43,6,4.7808,1.721595,1,40,2000,1
60,47,66,3,3.172115,2.309695,1,40,2000,1
60,37,36,4,4.101195,2.571765,1,40,100,0
60,29,25,5,4.840295,2.719305,1,40,2000,1
60,39,35,6,3.437885,3.28333,1,40,100,0
60,46,38,3,4.52264,3.58616,1,40,100,0
60,28,29,6,3.68276,2.79044,1,40,2000,1
60,44,35,1,3.649265,2.78498,1,40,100,0
60,41,52,6,3.27874,5.310005,1,40,2000,1
60,47,48,5,4.71329,1.846825,1,40,2000,1
60,46,46,2,4.683665,2.19722,1,40,100,0
60,39,52,2,4.604795,2.289295,1,40,2000,1
60,51,44,4,3.560105,2.78269,1,40,100,0
60,44,40,4,4.496055,2.885155,1,40,2000,1
60,44,38,2,3.864625,2.65596,1,40,100,0
60,27,25,5,4.65963,2.144795,1,40,2000,1
60,40,46,4,5.0893,5.02413,1,40,100,0
60,30,45,4,4.44724,1.7038,2,42,2000,1
60,41,57,5,5.037375,1.97758,2,42,100,0
60,53,56,5,3.35639,1.628135,2,42,100,0
60,55,66,6,2.79977,1.595465,2,42,2000,1
60,47,59,1,4.22008,2.42239,2,42,100,0
60,52,48,4,3.3384,1.773355,2,42,2000,1
60,55,51,2,4.819895,1.86151,2,42,100,0
60,36,38,2,4.207885,2.2898,2,42,2000,1
60,32,30,6,3.490065,3.2125,2,42,2000,1
60,45,45,1,3.864185,3.072775,2,42,100,0
60,40,42,2,3.73133,2.85884,2,42,100,0
60,44,58,7,3.938705,1.81413,2,42,2000,1
60,52,61,3,4.24163,3.016655,2,42,2000,1
60,31,39,4,4.82848,1.869365,2,42,100,0
60,42,42,5,3.66535,2.078525,2,42,100,0
60,50,68,7,5.391935,1.92214,2,42,2000,1
60,40,36,4,3.19656,2.064485,2,42,2000,1
60,41,41,5,4.326185,2.09589,2,42,100,0
60,27,33,6,3.91574,2.52834,2,42,2000,1
60,49,40,5,3.63653,1.591675,2,42,100,0
60,43,45,3,3.924165,2.83904,2,42,2000,1
60,39,39,3,4.20004,1.851995,2,42,100,0
60,45,49,7,3.92569,1.7521,2,42,2000,1
60,29,37,5,4.406935,2.588525,2,42,100,0
60,54,63,6,3.73308,2.054835,2,42,2000,1
60,50,55,5,3.038085,3.621235,2,42,100,0
60,45,48,4,4.29609,3.352,2,42,100,0
60,27,29,7,4.26637,1.694375,2,42,2000,1
60,43,42,6,3.336175,1.728025,2,42,2000,1
60,36,41,4,8.17508,2.901185,2,42,100,0
60,53,50,5,5.27628,3.05527,2,42,100,0
60,32,45,6,4.69739,2.018005,2,42,2000,1
60,54,41,3,4.13248,2.184155,2,42,100,0
60,30,36,6,3.40176,1.61786,2,42,2000,1
60,45,38,1,3.49643,2.7962,2,42,100,0
60,35,40,6,5.03011,1.54194,2,42,2000,1
60,53,51,5,4.221645,1.70398,2,42,2000,1
60,50,46,3,4.00087,1.9788,2,42,100,0
60,41,39,1,4.084665,2.451905,2,42,100,0
60,57,51,7,5.009355,1.553855,2,42,2000,1
60,36,46,5,4.367135,2.457185,3,35,2000,1
60,21,27,4,3.844945,3.588735,3,35,100,0
60,42,36,4,6.263995,1.57967,3,35,100,0
60,39,46,5,4.127265,1.901585,3,35,2000,1
60,45,33,3,4.406995,2.821235,3,35,100,0
60,20,22,6,3.53079,2.79214,3,35,2000,1
60,22,25,5,4.2695,2.965245,3,35,2000,1
60,44,45,3,3.65651,3.556275,3,35,100,0
60,27,29,6,5.30689,2.267125,3,35,2000,1
60,32,27,2,4.189065,4.220985,3,35,100,0
60,36,48,4,4.01341,1.97303,3,35,2000,1
60,26,30,5,3.63643,1.683895,3,35,100,0
60,24,24,6,5.98129,2.15093,3,35,100,0
60,20,20,4,3.27663,1.674235,3,35,2000,1
60,21,33,6,3.82769,1.534845,3,35,100,0
60,28,30,5,4.529335,3.49519,3,35,2000,1
60,37,36,3,5.462145,4.220225,3,35,100,0
60,38,40,6,3.784105,2.389085,3,35,2000,1
60,48,49,6,3.512445,4.11204,3,35,2000,1
60,48,38,4,5.980395,2.877745,3,35,100,0
60,31,21,3,3.558765,2.01587,3,35,100,0
60,41,41,6,4.174645,1.754065,3,35,2000,1
